,date,start_h,start_m,end_h,end_m,content
264,20180110,15시,10분,15시,40분,*앱주문시 10%할인*[켄트]프리미엄 초극세모 칫솔 총 24개+칫솔꽂이2개+칫솔케이스
265,20180110,15시,40분,16시,10분,[동원수산]초대형 사이즈 노르웨이 고등어 30팩
266,20180110,16시,10분,16시,40분,"뼈를 제거하고 6mm씩 슬라이스한 훈제오리[방송 최다구성]무항생제 훈제오리 18팩 (팩당 200g, 총 3.6kg)"
267,20180110,16시,40분,17시,40분,"프랑스 매장 동일상품, 백화점 입점브랜드 기라로쉬! 매장동일 상품![기라로쉬]소가죽 히팅-퍼 겨울부츠"
268,20180110,17시,40분,18시,40분,코웨이 나노직수 정수기 렌탈
269,20180110,18시,40분,19시,35분,★GS단독★1매당665원꼴★동국제약 식약처허가 KF94 황사마스크 60매(3매입x20개)
270,20180110,19시,35분,21시,40분,★독일 ELO 티메이커 마지막★[스칸디] IH 프라이팬 세트
271,20180110,21시,40분,22시,40분,[ACE]주택-홈가드보험
272,20180110,22시,40분,23시,45분,[LG] 2018년 최신 LG TROMM 건조기 9kg 스톤실버 [RH9SG]
273,20180110,23시,45분,1시,00분,더마트로지 콜라겐 100 파우더
274,20180111,1시,00분,2시,00분,위트니스 목격자 블랙박스 32G
275,20180111,2시,00분,3시,00분,라클라우드 라텍스 상담예약
276,20180111,3시,00분,3시,30분,"런칭가 399,000→299,000 / 20만원 가격 인하1/22(월)23:45생방송>SO,WOOL 해리스트위드 울100% 코트(남)"
277,20180111,3시,30분,3시,59분,"런칭가 169,000→99,000 / 7만원 가격 인하1/22(월)23:45생방송>쏘울 브리티쉬 울100% 집업가디건(남)"
278,20180111,3시,59분,4시,00분,라이브센스
279,20180111,4시,00분,4시,30분,"★무료체험 최다★ 욕실청소, 이지드롭으로 간편하게[이지드롭] 핸들2, 브러쉬 리필8,걸이2 +무료체험분 (총100회분)"
280,20180111,4시,30분,5시,30분,★SNS화제상품! 드디어 홈쇼핑상륙★[안방그릴]냄새/연기잡는 안방그릴 세트
281,20180111,5시,30분,6시,00분,[레벤호프] 독일 내열유리 티메이커 풀세트
282,20180111,6시,00분,7시,15분,"[팔레오] 오메가 사차인치 씨드 24통 (총 1,440g)"
283,20180111,7시,15분,8시,15분,8만원 인하! 핀란드 현지 동일제품!![마리아꾸르끼] 17 F/W 이꼬니 트윈백+미니지갑
284,20180111,8시,15분,9시,25분,아이스크림 홈런 2주 무료학습
285,20180111,9시,25분,10시,25분,[나네트] 캐시미어 100% 풀오버 1종
286,20180111,10시,25분,11시,35분,관절연골엔 보스웰리아 4개월분
287,20180111,11시,35분,12시,40분,★1+1★ 자연미학] 링클 피그먼트워싱 침구세트Q +한세트 더!
288,20180111,12시,40분,13시,20분,[라이나]치과-THE건강한치아보험
289,20180111,13시,20분,14시,00분,비룡소 북클럽 비버 유아 5세
290,20180111,14시,00분,14시,20분,[깨끗한나라] 순수3겹 화장지 24롤 3팩구성 ★방송동일★
291,20180111,14시,20분,14시,40분,세실엔느 3D보정 초밀착 팬티 패키지 7종
292,20180111,14시,40분,15시,10분,"2018년 최초! 삼성 정품 SD카드 증정![카카오키즈탭] 방송동일! 15,000편 콘텐츠 스마트 유아교육!"
293,20180111,15시,10분,15시,40분,★1/11 15:10 신한7%즉시할인/대한민국최저가보상제★[락앤락] 하드앤라이트 백종원 후라이팬 4종
294,20180111,15시,40분,16시,10분,오직 소불고기로만 2.7kg[신세계푸드 올반] 숯향불고기 18팩
295,20180111,16시,10분,16시,40분,★GS단독★ 에어비타 더스트제로 공기정화기 2세트
296,20180111,16시,40분,17시,40분,"[연세두유] 우리콩두유 총 100팩 (검은콩 60, 잣40)"
297,20180111,17시,40분,18시,40분,2018년형 해피콜 초고속 블렌더 엑슬림Z HC-BL5000
298,20180111,18시,40분,19시,35분,[종가집] 중부식 포기김치11kg+총각김치1kg
299,20180111,19시,35분,20시,40분,바디프랜드 안마의자 렌탈
300,20180111,20시,40분,21시,40분,18년형 신상![아메리칸투어리스터] 에어라이더 여행가방 5종세트
301,20180111,21시,40분,22시,40분,[풋사과에 빠지다] 일명 신지다이어트 8주+4주 더 총 12주분
302,20180111,22시,40분,1시,00분,★GS SHOP 단독★피토메르 올리고포스 패키지
303,20180112,1시,00분,2시,00분,[동양]암-실속암보험(2배체증형)
304,20180112,2시,00분,2시,30분,[GET USED] 겟유즈드 여성 기모 크롭 스트레이트 데님 2종
305,20180112,2시,30분,2시,59분,7만원 혜택 최초 세일 진행!BREAL 핸드메이드 2종 세트 (롱베스트+재킷=코트)
306,20180112,2시,59분,3시,00분,라이브센스
307,20180112,3시,00분,3시,30분,8만원 인하! 핀란드 현지 동일제품!![마리아꾸르끼] 17 F/W 이꼬니 트윈백+미니지갑
308,20180112,3시,30분,4시,30분,코펜하겐럭스] 휘겔리 벨루어 극세사 베딩세트 Q
309,20180112,4시,30분,5시,30분,"프랑스 매장 동일상품, 백화점 입점브랜드 기라로쉬! 매장동일 상품![기라로쉬]소가죽 히팅-퍼 겨울부츠"
310,20180112,5시,30분,6시,00분,오블리스 홈퍼퓸 SET
311,20180112,6시,00분,7시,15분,글로벌 동일 라인 클라이마 전구성! 11대 프리미엄 퍼포먼스!남)아디다스 클라이마 멀티 이너웨어 6종 풀세트 (상+하 3세트)
312,20180112,7시,15분,8시,15분,이자녹스 트루셀 기초세트
313,20180112,8시,15분,9시,25분,SJ WANI 뉴 캐시미어니트세트
314,20180112,9시,25분,10시,25분,"★시즌2★ 보습IN,탄력UP [에버콜라겐 인앤업 3병(12주)]"
315,20180112,10시,25분,11시,35분,● ALL MADE IN ITALY ●[MISSONI] 로지타 울100% 머플러 (2017년 9월통관 최신상)
316,20180112,11시,35분,12시,40분,"진도K 휘메일 밍크코트(EH46) 블랙,마호가니 택1"
317,20180112,12시,40분,13시,20분,[GS 단독] NEW 미로 완전세척 가습기 MIRO-NR07S
318,20180112,13시,20분,14시,00분,자연미학] 위드 양털형극세사 차렵토퍼세트Q
319,20180112,14시,00분,15시,10분,★특별 사은품 증정★방송에서만할인+무24) 쿠쿠IH 풀스텐 2기압 밥솥 (10인용) CRP-CHS107
320,20180112,15시,10분,15시,40분,3세트+폼클렌저2개[보닌]더 캐릭터 블랙 남성 화장품 ★2018 최신상★
321,20180112,15시,40분,16시,10분,Made in ITALY[AC] 안토니오크리스티아노 시어링퍼 보스턴백(모피백)
322,20180112,16시,10분,16시,40분,하기스 매직기저귀 남아용 3단계 중형 72p*3팩(216p)+사은품
323,20180112,16시,40분,17시,40분,[동부]상해-참좋은상해보험
324,20180112,17시,40분,18시,45분,[총900g*10팩푸짐한양][이우철]왕갈비탕 총 10팩!
325,20180112,18시,45분,19시,40분,"사이판 [성인. 4일 - 3/4~6,11~13,18~20,26,27 (오전출발, 제주) 5일: 3/3,4,6,11~13,18,19,24 (티웨이)]"
326,20180112,19시,40분,20시,40분,한샘 NEW 헤이즈 슬라이딩붙박이장 2.0M
327,20180112,20시,40분,21시,40분,남여공용) 푸마 오리지널 라이트웜 벤치코트
328,20180112,21시,40분,22시,45분,18년 상반기 언더커버 단 하나의 패키지★플레이텍스 63차 언더커버 최신상품★
329,20180112,22시,45분,23시,50분,[삼성] 고급팩 북9올웨이즈 NT900X5N-K37S/W (15형)
330,20180112,23시,50분,2시,00분,오사카+교토+나라/아라시야마관광/온천호텔포함/2박3일/성인아동[3/4~7.11~14]인천.진에어
331,20180113,2시,00분,3시,00분,삿포로/노보리베츠/도야/오타루[성인/아동 3/5.7.11.12.14.21] 3박4일. 티웨이
332,20180113,3시,00분,4시,00분,제주[성인아동.실속형 1/13~3/25 월화(2/27 별도)] 2박3일. 김포출발. 이스타항공
333,20180113,4시,00분,4시,59분,★무10/GS에서만구매가능★[프렌치불] 미국 프렌치불 보온병+도시락 풀세트 백화점 동일
334,20180113,4시,59분,5시,00분,라이브센스
335,20180113,5시,00분,5시,30분,BREAL 에센셜 테일러드 울 코트
336,20180113,5시,30분,6시,00분,★히트다히트! 타공판으로 집을 새롭게!★[마이홈보드] 타공판 풀구성 86종
337,20180113,6시,00분,7시,15분,"금강제화 정품 직수입 천연 소가죽 사용, 17년 최신상품![PGA Tour X 금강제화] 여성용 소가죽 콤비 앵클부츠"
338,20180113,7시,15분,8시,20분,[김정문 알로에] 큐어크림! ★원데이 특집 구성★ 상비크림!
339,20180113,8시,20분,10시,20분,[라쿠치나]정통 이탈리아 레스토랑 수프 총 30+2팩
340,20180113,10시,20분,12시,50분,SJ WANI 플레어 구스다운
341,20180113,12시,50분,13시,50분,"런칭방송, 2차방송 전체 매진! 초당 4개 판매 크림!★크림 최대용량★ 대웅제약 이지듀 EGF크림 프리미엄"
342,20180113,13시,50분,14시,40분,푸마 70년 역사 최초! 게르마늄 순도 99.99 드로즈 6종 풀세트푸마 정품 특허받은 게르마늄 드로즈 6종 세트
343,20180113,14시,40분,15시,20분,[오엠] 베스트 패키지
344,20180113,15시,20분,16시,00분,[오트리] 블랙에디션 고메넛츠 100봉
345,20180113,16시,00분,16시,40분,[Reebok] 리복 오리지널 퍼펙트 롱다운코트 (남성용)
346,20180113,16시,40분,17시,40분,[더크라운] 프리미엄 스노우크랩 총 7팩(2.1~2.4kg 내외)
347,20180113,17시,40분,18시,40분,[김정문 알로에] 큐어크림! ★원데이 특집 구성★ 상비크림!
348,20180113,18시,40분,19시,30분,롯데 동발칸+베네룩스 상담예약
349,20180113,19시,30분,20시,30분,헤어빔 Air 탈모치료기 상담예약
350,20180113,20시,30분,21시,30분,전고객 사은품_칼리베이직 머플러&장갑 증정★설맞이 특집구성★ 한율 송담 탄력 기초세트+전고객 사은품
351,20180113,21시,30분,22시,30분,★방송동일! 전고객 삼성청소기 증정!★2018년 신제품 [삼성청소기 사은품] 삼성 인버터 건조기 플레티넘 컬러 9KG (DV90M53A0QX)
352,20180113,22시,30분,1시,00분,●발목이 가늘어보이는 스판 부츠●[BREAL] 브리엘 스판 앵클 부츠
353,20180114,1시,00분,2시,00분,"세부 3박5일 [성인/아동. 3/4~5/31 토일월화(*3/17,20. 5/5,19 별도)] 인천. 필리핀항공. 오션뷰 객실"
354,20180114,2시,00분,3시,00분,요나고/돗토리/마츠에[성인/아동 3/4.6.11.13.18.20.25.27 ]2박3일.인천.에어서울
355,20180114,3시,00분,4시,00분,제주[성인아동.실속형 1/13~3/25 월화(2/27 별도)] 2박3일. 김포출발. 이스타항공
356,20180114,4시,00분,4시,30분,"★17년 신상★ 백화점 입점브랜드, 밍크트리밍 후드 벨티드 롱다운벨라디터치 밍크트리밍 롱다운 1종"
357,20180114,4시,30분,4시,31분,라이브센스
358,20180114,4시,31분,5시,00분,에브리봇 물걸레 무선로봇청소기 RS500 / GS단독 물걸래패드 8장 증정!!
359,20180114,5시,00분,5시,30분,GRAND 런칭! [K by 김서룡] 더블브레스티드 롱 울코트 1종
360,20180114,5시,30분,6시,00분,[카페이탈리아] 홈카페 원터치&드립&콜드브루 3종 풀세트
361,20180114,6시,00분,6시,50분,건식 좌훈 각탕기 온바디 에코
362,20180114,6시,50분,7시,50분,"★시즌2★ 보습IN,탄력UP [에버콜라겐 인앤업 3병(12주)]"
363,20180114,7시,50분,8시,50분,LG전자 정수기 렌탈
364,20180114,8시,50분,10시,00분,★방송에서만 10% 세일★ GS 홍삼 제품 중 매출1위정관장 뉴 홍삼천국 총 7박스(7개월분)
365,20180114,10시,00분,11시,15분,AHC 최신상 얼티밋 리얼 아이크림 포 페이스 세트
366,20180114,11시,15분,12시,30분,견미리팩트★조건없이 5개 용량★ 에이지투웨니스 시즌9 TX세트
367,20180114,12시,30분,13시,45분,★TS 원데이 구성★ 무료체험분 무려 10개![TS] 올뉴 티에스 샴푸 (샴푸구성★TS 원데이★ 무료체험분*10)
368,20180114,13시,45분,15시,00분,론즈데일 구스 벤치코트 남여공용
369,20180114,15시,00분,16시,15분,[덴티스테] 프리미엄 치약세트(GS단독구성)
370,20180114,16시,15분,17시,20분,LG전자 정수기 렌탈
371,20180114,17시,40분,19시,25분,"영국[성인/아동. 1/28,30   2/2,5,17,20,23,28   3/4,8,11,13] 10일. 인천. 아시아나항공"
372,20180114,19시,25분,20시,25분,롯데렌터카 신차장기렌터카
373,20180114,20시,25분,21시,35분,★TS 원데이 구성★ 무료체험분 무려 10개![TS] 올뉴 티에스 샴푸 (샴푸구성★TS 원데이★ 무료체험분*10)
374,20180114,21시,35분,22시,40분,[시원스쿨] 패밀리탭 프리미엄
375,20180114,22시,40분,23시,50분,방송동일! 6회연속 매진[VT]브이티 블랙 콜라겐 팩트 리미티드★GS 단독구성★
376,20180114,23시,50분,1시,00분,라클라우드 라텍스 상담예약
377,20180115,1시,00분,2시,00분,이하늬 와일드망고 퍼펙트뷰티 20주
378,20180115,2시,00분,2시,59분,[고래사어묵]★방송미리주문★프리미엄 수제어묵세트
379,20180115,2시,59분,3시,00분,라이브센스
380,20180115,3시,00분,3시,10분,샤피의 건강생활 정보
381,20180115,3시,10분,3시,35분,"BIG SALE!! 199,000 >>139,000원!!★17FW★ 르윗 컬러 리얼퍼 롱구스 점퍼"
382,20180115,3시,35분,4시,35분,[온바디 아이샘 눈마사지기] 눈건강지킴이★ 전고객 패드 증정!
383,20180115,4시,35분,5시,05분,KOSNEY 침구 신상 벨벳시리즈 런칭![코즈니] 벨벳극세사 차렵 토퍼세트 SS
384,20180115,5시,05분,5시,30분,☆사가폭스 초특가!☆ 포미즈 라쿤믹스 사가폭스 머플러!
385,20180115,5시,30분,6시,00분,혼자먹는 남원추어탕 5팩
386,20180115,6시,00분,6시,15분,[현대]3CI-간편건강보험
387,20180115,6시,15분,7시,15분,[동양]암-실속암보험(2배체증형)
388,20180115,7시,15분,8시,15분,★최초! 게르마늄 팔찌 하나 더(색상 무작위)★[KGEC 한국게르마늄센터] 게르마늄 팔찌 3종 세트(총 4종)
389,20180115,8시,15분,9시,25분,[라이나]치과-THE건강한치아보험
390,20180115,9시,25분,10시,25분,★18년 화제의 이재은 다이어트 레몬밤오비엑스★[이재은다이어트] 슈퍼킬 레몬밤 다이어트 3박스(3개월분)
391,20180115,10시,25분,11시,35분,엠베스트 초중등 학습 상담예약
392,20180115,11시,35분,12시,40분,★ 기존제품 UPGRADE / 100억 유산균 ★[여에스더유산균] 울트라 플로라 프로바이오틱스 BLUE 6병
393,20180115,12시,40분,13시,20분,"프랑스 매장 동일상품, 백화점 입점브랜드 기라로쉬! 매장동일 상품![기라로쉬]소가죽 히팅-퍼 겨울부츠"
394,20180115,13시,20분,14시,00분,[KB손보]암-내마음아는암보험
395,20180115,14시,00분,14시,40분,★전고객 40ml 4개 무료체험분+박보검 다이어리★[박보검 Pick] LG 퍼퓸드몽드 섬유유연제 +섬유향수 with KUKKA
396,20180115,14시,40분,15시,10분,★NEW 명약원 5일비책 치약 18개 세트★
397,20180115,15시,10분,15시,40분,[동부]상해-참좋은상해보험
398,20180115,15시,40분,16시,10분,[서울대공동개발] 배로 맛있는 약콩두유190ml*24팩*3박스
399,20180115,16시,10분,16시,40분,[종근당건강]전인화의 락토핏 생유산균 6통 (총 300포)
400,20180115,16시,40분,17시,40분,[AIA]암-원스톱슈퍼암보험
401,20180115,17시,40분,18시,40분,쿠쿠 정수기 렌탈
402,20180115,18시,40분,19시,35분,최고가 송로버섯라인 2종 전격 추가!★리엔케이 최신상 빛크림 시즌5★ 신년 대특집 패키지
403,20180115,19시,35분,20시,40분,★고객 감사 12% 일시불 할인 / 36개월 무이자★긴급수량확보★ 한샘 뉴 퍼스티지 전동 리클라이너 소파 6인용
404,20180115,20시,40분,21시,40분,★특별 사은품 증정★방송에서만할인+무24) 쿠쿠IH 풀스텐 2기압 밥솥 (10인용) CRP-CHS107
405,20180115,21시,40분,22시,40분,2018년 원더브라 최신상 런칭![원더브라] 107차 풀커버리지
406,20180115,22시,40분,23시,40분,바디프랜드 안마의자 렌탈
407,20180115,23시,40분,1시,00분,에듀윌 공인중개사 상담예약
408,20180116,1시,00분,2시,00분,셀럽by재클린 프로페셔널 리페어 샴푸 최다구성
409,20180116,2시,00분,3시,00분,SJ WANI 뉴 캐시미어니트세트
410,20180116,3시,00분,3시,01분,라이브센스
411,20180116,3시,01분,4시,00분,★무10/GS에서만구매가능★[프렌치불] 미국 프렌치불 보온병+도시락 풀세트 백화점 동일
412,20180116,4시,00분,4시,30분,[모르간]리오네백 2종 (토트백+백팩) 초특가
413,20180116,4시,30분,5시,00분,★쇼미특별가★제이코닉 퓨어 화이트 캐시미어100% 풀오버(여)
414,20180116,5시,00분,5시,30분,"핸드메이드 기법, 울함유 소재로 고급스러운 코트!!17FW 무니베이직 내추럴 울코트 1종"
