,temp,rain,humidity,sunshine,datetime
7595,9.1,0.0,88,0.0,2019-11-13 17:00:00
7596,7.9,5.1,83,0.0,2019-11-13 18:00:00
7597,7.4,0.0,80,0.0,2019-11-13 19:00:00
7598,6.8,0.0,71,0.0,2019-11-13 20:00:00
7599,5.8,0.0,68,0.0,2019-11-13 21:00:00
7600,4.9,0.0,62,0.0,2019-11-13 22:00:00
7601,3.9,0.0,61,0.0,2019-11-13 23:00:00
7602,3.0,0.0,51,0.0,2019-11-14 00:00:00
7603,2.1,0.0,34,0.0,2019-11-14 01:00:00
7604,1.1,0.0,38,0.0,2019-11-14 02:00:00
7605,0.5,0.0,35,0.0,2019-11-14 03:00:00
7606,-0.3,0.0,32,0.0,2019-11-14 04:00:00
7607,-0.9,0.0,26,0.0,2019-11-14 05:00:00
7608,-1.6,0.0,23,0.0,2019-11-14 06:00:00
7609,-2.1,0.0,25,0.0,2019-11-14 07:00:00
7610,-2.4,0.0,26,0.7,2019-11-14 08:00:00
7611,-1.3,0.0,23,1.0,2019-11-14 09:00:00
7612,0.4,0.0,24,1.0,2019-11-14 10:00:00
7613,1.8,0.0,25,1.0,2019-11-14 11:00:00
7614,2.1,0.0,27,1.0,2019-11-14 12:00:00
7615,3.7,0.0,27,1.0,2019-11-14 13:00:00
7616,4.8,0.0,26,1.0,2019-11-14 14:00:00
7617,4.7,0.0,25,1.0,2019-11-14 15:00:00
7618,4.6,0.0,22,1.0,2019-11-14 16:00:00
7619,3.8,0.0,27,1.0,2019-11-14 17:00:00
7620,3.0,0.0,29,0.0,2019-11-14 18:00:00
7621,2.5,0.0,29,0.0,2019-11-14 19:00:00
7622,2.3,0.0,34,0.0,2019-11-14 20:00:00
7623,1.9,0.0,38,0.0,2019-11-14 21:00:00
7624,1.5,0.0,43,0.0,2019-11-14 22:00:00
7625,1.3,0.0,41,0.0,2019-11-14 23:00:00
7626,1.4,0.0,45,0.0,2019-11-15 00:00:00
7627,2.2,0.0,48,0.0,2019-11-15 01:00:00
7628,2.5,0.0,43,0.0,2019-11-15 02:00:00
7629,2.9,0.0,46,0.0,2019-11-15 03:00:00
7630,3.7,0.0,45,0.0,2019-11-15 04:00:00
7631,5.3,0.0,56,0.0,2019-11-15 05:00:00
7632,4.5,0.7,82,0.0,2019-11-15 06:00:00
7633,3.9,0.0,94,0.0,2019-11-15 07:00:00
7634,3.6,0.0,95,0.0,2019-11-15 08:00:00
7635,4.4,10.4,96,0.0,2019-11-15 09:00:00
7636,5.5,0.0,95,0.0,2019-11-15 10:00:00
7637,5.7,0.0,93,0.1,2019-11-15 11:00:00
7638,5.8,2.3,95,0.0,2019-11-15 12:00:00
7639,6.1,0.0,96,0.0,2019-11-15 13:00:00
7640,6.7,0.0,96,0.0,2019-11-15 14:00:00
7641,7.5,3.2,96,0.0,2019-11-15 15:00:00
7642,7.3,0.0,95,0.0,2019-11-15 16:00:00
7643,7.3,0.0,96,0.0,2019-11-15 17:00:00
7644,7.4,1.9,96,0.0,2019-11-15 18:00:00
7645,7.3,0.0,96,0.0,2019-11-15 19:00:00
7646,7.2,0.0,95,0.0,2019-11-15 20:00:00
7647,6.9,0.3,94,0.0,2019-11-15 21:00:00
7648,6.4,0.0,94,0.0,2019-11-15 22:00:00
7649,5.7,0.0,93,0.0,2019-11-15 23:00:00
7650,5.3,0.0,94,0.0,2019-11-16 00:00:00
7651,4.7,0.0,95,0.0,2019-11-16 01:00:00
7652,4.2,0.0,96,0.0,2019-11-16 02:00:00
7653,4.2,0.0,96,0.0,2019-11-16 03:00:00
7654,4.2,0.0,97,0.0,2019-11-16 04:00:00
7655,4.1,0.0,97,0.0,2019-11-16 05:00:00
7656,3.8,0.0,97,0.0,2019-11-16 06:00:00
7657,3.9,0.0,97,0.0,2019-11-16 07:00:00
7658,3.8,0.0,97,0.0,2019-11-16 08:00:00
7659,4.4,0.0,97,0.0,2019-11-16 09:00:00
7660,5.3,0.0,97,0.0,2019-11-16 10:00:00
7661,5.9,0.0,97,0.0,2019-11-16 11:00:00
7662,7.7,0.0,83,0.6,2019-11-16 12:00:00
7663,9.6,0.0,75,1.0,2019-11-16 13:00:00
7664,11.1,0.0,61,1.0,2019-11-16 14:00:00
7665,12.3,0.0,51,1.0,2019-11-16 15:00:00
7666,12.7,0.0,46,1.0,2019-11-16 16:00:00
7667,11.6,0.0,56,1.0,2019-11-16 17:00:00
7668,9.8,0.0,67,0.0,2019-11-16 18:00:00
7669,8.8,0.0,68,0.0,2019-11-16 19:00:00
7670,7.8,0.0,67,0.0,2019-11-16 20:00:00
7671,6.8,0.0,78,0.0,2019-11-16 21:00:00
7672,6.5,0.0,79,0.0,2019-11-16 22:00:00
7673,6.1,0.0,81,0.0,2019-11-16 23:00:00
7674,5.7,0.0,81,0.0,2019-11-17 00:00:00
7675,6.1,0.0,75,0.0,2019-11-17 01:00:00
7676,6.4,0.0,72,0.0,2019-11-17 02:00:00
7677,6.7,0.0,67,0.0,2019-11-17 03:00:00
7678,6.6,0.0,69,0.0,2019-11-17 04:00:00
7679,6.7,0.0,67,0.0,2019-11-17 05:00:00
7680,6.5,0.0,65,0.0,2019-11-17 06:00:00
7681,6.4,0.0,72,0.0,2019-11-17 07:00:00
7682,7.1,0.0,63,0.0,2019-11-17 08:00:00
7683,8.3,0.0,57,0.0,2019-11-17 09:00:00
7684,8.7,0.0,57,0.0,2019-11-17 10:00:00
7685,9.1,0.0,56,0.0,2019-11-17 11:00:00
7686,8.9,0.3,69,0.0,2019-11-17 12:00:00
7687,8.3,0.0,81,0.0,2019-11-17 13:00:00
7688,8.1,0.0,82,0.0,2019-11-17 14:00:00
7689,7.8,7.5,89,0.0,2019-11-17 15:00:00
7690,8.0,0.0,87,0.0,2019-11-17 16:00:00
7691,7.9,0.0,94,0.0,2019-11-17 17:00:00
7692,8.1,4.0,95,0.0,2019-11-17 18:00:00
7693,8.5,0.0,95,0.0,2019-11-17 19:00:00
7694,8.9,0.0,96,0.0,2019-11-17 20:00:00
7695,9.2,6.2,96,0.0,2019-11-17 21:00:00
7696,9.6,0.0,97,0.0,2019-11-17 22:00:00
7697,9.9,0.0,97,0.0,2019-11-17 23:00:00
7698,10.5,3.1,97,0.0,2019-11-18 00:00:00
7699,12.5,0.0,97,0.0,2019-11-18 01:00:00
7700,12.0,0.0,96,0.0,2019-11-18 02:00:00
7701,10.7,12.4,95,0.0,2019-11-18 03:00:00
7702,10.2,0.0,95,0.0,2019-11-18 04:00:00
7703,9.1,0.0,83,0.0,2019-11-18 05:00:00
7704,7.2,2.3,77,0.0,2019-11-18 06:00:00
7705,6.1,0.0,73,0.0,2019-11-18 07:00:00
7706,4.7,0.0,72,0.0,2019-11-18 08:00:00
7707,4.4,0.0,59,0.3,2019-11-18 09:00:00
7708,4.4,0.0,49,1.0,2019-11-18 10:00:00
7709,4.9,0.0,47,1.0,2019-11-18 11:00:00
7710,5.8,0.0,40,1.0,2019-11-18 12:00:00
7711,5.7,0.0,39,1.0,2019-11-18 13:00:00
7712,5.7,0.0,42,1.0,2019-11-18 14:00:00
7713,5.4,0.0,45,1.0,2019-11-18 15:00:00
7714,4.0,0.0,48,0.9,2019-11-18 16:00:00
7715,3.0,0.0,47,0.8,2019-11-18 17:00:00
7716,2.1,0.0,49,0.0,2019-11-18 18:00:00
7717,1.4,0.0,49,0.0,2019-11-18 19:00:00
7718,0.9,0.0,49,0.0,2019-11-18 20:00:00
7719,0.5,0.0,53,0.0,2019-11-18 21:00:00
7720,0.7,0.0,52,0.0,2019-11-18 22:00:00
7721,0.9,0.0,55,0.0,2019-11-18 23:00:00
7722,0.9,0.0,60,0.0,2019-11-19 00:00:00
7723,0.6,0.0,68,0.0,2019-11-19 01:00:00
7724,0.4,0.0,68,0.0,2019-11-19 02:00:00
7725,-0.8,0.0,65,0.0,2019-11-19 03:00:00
7726,-1.8,0.0,57,0.0,2019-11-19 04:00:00
7727,-2.3,0.0,46,0.0,2019-11-19 05:00:00
7728,-2.6,0.0,44,0.0,2019-11-19 06:00:00
7729,-3.3,0.0,43,0.0,2019-11-19 07:00:00
7730,-3.4,0.0,40,0.4,2019-11-19 08:00:00
7731,-1.7,0.0,35,1.0,2019-11-19 09:00:00
7732,0.6,0.0,35,1.0,2019-11-19 10:00:00
7733,1.5,0.0,37,1.0,2019-11-19 11:00:00
7734,2.2,0.0,41,1.0,2019-11-19 12:00:00
7735,3.3,0.0,41,1.0,2019-11-19 13:00:00
7736,3.8,0.0,40,1.0,2019-11-19 14:00:00
7737,3.6,0.0,40,1.0,2019-11-19 15:00:00
7738,3.9,0.0,40,1.0,2019-11-19 16:00:00
7739,2.5,0.0,47,1.0,2019-11-19 17:00:00
7740,1.7,0.0,52,0.0,2019-11-19 18:00:00
7741,1.1,0.0,55,0.0,2019-11-19 19:00:00
7742,0.6,0.0,55,0.0,2019-11-19 20:00:00
7743,0.2,0.0,52,0.0,2019-11-19 21:00:00
7744,0.0,0.0,54,0.0,2019-11-19 22:00:00
7745,-0.3,0.0,50,0.0,2019-11-19 23:00:00
7746,-0.9,0.0,55,0.0,2019-11-20 00:00:00
7747,-1.5,0.0,52,0.0,2019-11-20 01:00:00
7748,-1.9,0.0,55,0.0,2019-11-20 02:00:00
7749,-2.6,0.0,56,0.0,2019-11-20 03:00:00
7750,-3.0,0.0,55,0.0,2019-11-20 04:00:00
7751,-3.6,0.0,51,0.0,2019-11-20 05:00:00
7752,-4.1,0.0,48,0.0,2019-11-20 06:00:00
7753,-4.4,0.0,37,0.0,2019-11-20 07:00:00
7754,-4.4,0.0,41,0.4,2019-11-20 08:00:00
7755,-2.5,0.0,29,1.0,2019-11-20 09:00:00
7756,0.0,0.0,25,1.0,2019-11-20 10:00:00
7757,2.1,0.0,24,1.0,2019-11-20 11:00:00
7758,2.9,0.0,25,1.0,2019-11-20 12:00:00
7759,4.0,0.0,22,1.0,2019-11-20 13:00:00
7760,5.0,0.0,24,1.0,2019-11-20 14:00:00
7761,5.8,0.0,21,1.0,2019-11-20 15:00:00
7762,6.2,0.0,22,1.0,2019-11-20 16:00:00
7763,4.5,0.0,25,1.0,2019-11-20 17:00:00
7764,3.5,0.0,26,0.0,2019-11-20 18:00:00
7765,2.5,0.0,31,0.0,2019-11-20 19:00:00
7766,1.6,0.0,32,0.0,2019-11-20 20:00:00
7767,1.0,0.0,36,0.0,2019-11-20 21:00:00
7768,0.6,0.0,40,0.0,2019-11-20 22:00:00
7769,0.4,0.0,41,0.0,2019-11-20 23:00:00
7770,-0.2,0.0,43,0.0,2019-11-21 00:00:00
7771,-0.7,0.0,39,0.0,2019-11-21 01:00:00
7772,-0.9,0.0,43,0.0,2019-11-21 02:00:00
7773,-1.1,0.0,41,0.0,2019-11-21 03:00:00
7774,-1.1,0.0,42,0.0,2019-11-21 04:00:00
7775,-1.7,0.0,50,0.0,2019-11-21 05:00:00
7776,-2.0,0.0,50,0.0,2019-11-21 06:00:00
7777,-2.3,0.0,54,0.0,2019-11-21 07:00:00
7778,-2.0,0.0,54,0.3,2019-11-21 08:00:00
7779,-0.1,0.0,45,0.9,2019-11-21 09:00:00
7780,2.9,0.0,36,0.9,2019-11-21 10:00:00
7781,4.9,0.0,30,1.0,2019-11-21 11:00:00
7782,7.3,0.0,29,1.0,2019-11-21 12:00:00
7783,8.7,0.0,27,1.0,2019-11-21 13:00:00
7784,8.9,0.0,29,0.5,2019-11-21 14:00:00
7785,8.8,0.0,30,0.0,2019-11-21 15:00:00
7786,8.8,0.0,31,0.1,2019-11-21 16:00:00
7787,8.2,0.0,32,0.0,2019-11-21 17:00:00
7788,7.7,0.0,34,0.0,2019-11-21 18:00:00
7789,7.0,0.0,37,0.0,2019-11-21 19:00:00
7790,7.0,0.0,34,0.0,2019-11-21 20:00:00
7791,6.5,0.0,35,0.0,2019-11-21 21:00:00
7792,6.3,0.0,36,0.0,2019-11-21 22:00:00
7793,6.1,0.0,36,0.0,2019-11-21 23:00:00
7794,6.4,0.0,35,0.0,2019-11-22 00:00:00
7795,6.6,0.0,32,0.0,2019-11-22 01:00:00
7796,6.2,0.0,31,0.0,2019-11-22 02:00:00
7797,6.2,0.0,33,0.0,2019-11-22 03:00:00
7798,5.9,0.0,38,0.0,2019-11-22 04:00:00
7799,4.8,0.0,46,0.0,2019-11-22 05:00:00
7800,4.0,0.0,51,0.0,2019-11-22 06:00:00
7801,3.1,0.0,51,0.0,2019-11-22 07:00:00
7802,3.1,0.0,51,0.0,2019-11-22 08:00:00
7803,5.8,0.0,37,1.0,2019-11-22 09:00:00
7804,7.6,0.0,33,1.0,2019-11-22 10:00:00
7805,11.4,0.0,25,1.0,2019-11-22 11:00:00
7806,12.8,0.0,23,1.0,2019-11-22 12:00:00
7807,14.5,0.0,22,1.0,2019-11-22 13:00:00
7808,16.3,0.0,18,1.0,2019-11-22 14:00:00
7809,16.6,0.0,18,1.0,2019-11-22 15:00:00
7810,16.8,0.0,19,1.0,2019-11-22 16:00:00
7811,15.1,0.0,24,1.0,2019-11-22 17:00:00
7812,13.7,0.0,30,0.0,2019-11-22 18:00:00
7813,12.1,0.0,34,0.0,2019-11-22 19:00:00
7814,11.0,0.0,30,0.0,2019-11-22 20:00:00
7815,10.1,0.0,34,0.0,2019-11-22 21:00:00
7816,9.6,0.0,37,0.0,2019-11-22 22:00:00
7817,9.0,0.0,43,0.0,2019-11-22 23:00:00
7818,8.6,0.0,47,0.0,2019-11-23 00:00:00
7819,8.3,0.0,47,0.0,2019-11-23 01:00:00
7820,8.0,0.0,51,0.0,2019-11-23 02:00:00
7821,7.8,0.0,55,0.0,2019-11-23 03:00:00
7822,7.8,0.0,56,0.0,2019-11-23 04:00:00
7823,8.6,0.0,53,0.0,2019-11-23 05:00:00
7824,9.0,0.0,54,0.0,2019-11-23 06:00:00
7825,8.4,0.0,57,0.0,2019-11-23 07:00:00
7826,8.6,0.0,56,0.3,2019-11-23 08:00:00
7827,9.8,0.0,53,0.9,2019-11-23 09:00:00
7828,12.5,0.0,47,1.0,2019-11-23 10:00:00
7829,13.9,0.0,45,1.0,2019-11-23 11:00:00
7830,14.5,0.0,45,1.0,2019-11-23 12:00:00
7831,15.6,0.0,44,1.0,2019-11-23 13:00:00
7832,16.8,0.0,40,1.0,2019-11-23 14:00:00
7833,17.5,0.0,40,1.0,2019-11-23 15:00:00
7834,17.0,0.0,41,0.7,2019-11-23 16:00:00
7835,15.9,0.0,47,0.1,2019-11-23 17:00:00
7836,14.4,0.0,53,0.0,2019-11-23 18:00:00
7837,13.3,0.0,55,0.0,2019-11-23 19:00:00
7838,12.6,0.0,56,0.0,2019-11-23 20:00:00
7839,12.7,0.0,55,0.0,2019-11-23 21:00:00
7840,12.5,0.0,54,0.0,2019-11-23 22:00:00
7841,12.0,0.0,58,0.0,2019-11-23 23:00:00
7842,11.0,0.0,61,0.0,2019-11-24 00:00:00
7843,10.5,0.0,63,0.0,2019-11-24 01:00:00
7844,9.8,0.0,70,0.0,2019-11-24 02:00:00
7845,9.1,0.0,73,0.0,2019-11-24 03:00:00
7846,8.7,0.0,75,0.0,2019-11-24 04:00:00
7847,8.5,0.0,74,0.0,2019-11-24 05:00:00
7848,8.2,0.0,74,0.0,2019-11-24 06:00:00
7849,8.0,0.0,75,0.0,2019-11-24 07:00:00
7850,8.5,0.0,71,0.0,2019-11-24 08:00:00
7851,9.8,0.0,66,0.1,2019-11-24 09:00:00
7852,12.8,0.0,56,1.0,2019-11-24 10:00:00
7853,14.8,0.0,51,0.7,2019-11-24 11:00:00
7854,15.3,0.0,51,0.0,2019-11-24 12:00:00
7855,15.2,0.0,58,0.0,2019-11-24 13:00:00
7856,14.7,0.0,73,0.0,2019-11-24 14:00:00
7857,13.9,0.7,86,0.0,2019-11-24 15:00:00
7858,12.6,0.0,94,0.0,2019-11-24 16:00:00
7859,10.6,0.0,95,0.0,2019-11-24 17:00:00
7860,10.3,3.1,93,0.0,2019-11-24 18:00:00
7861,9.0,0.0,86,0.0,2019-11-24 19:00:00
7862,8.4,0.0,85,0.0,2019-11-24 20:00:00
7863,7.5,0.0,82,0.0,2019-11-24 21:00:00
7864,6.4,0.0,77,0.0,2019-11-24 22:00:00
7865,5.6,0.0,75,0.0,2019-11-24 23:00:00
7866,4.6,0.0,72,0.0,2019-11-25 00:00:00
7867,3.5,0.0,65,0.0,2019-11-25 01:00:00
7868,1.7,0.0,63,0.0,2019-11-25 02:00:00
7869,0.7,0.0,62,0.0,2019-11-25 03:00:00
7870,-0.1,0.0,63,0.0,2019-11-25 04:00:00
7871,-0.8,0.0,66,0.0,2019-11-25 05:00:00
7872,-1.0,0.0,67,0.0,2019-11-25 06:00:00
7873,-0.9,0.0,63,0.0,2019-11-25 07:00:00
7874,-1.1,0.0,63,0.0,2019-11-25 08:00:00
7875,-0.9,0.0,63,0.0,2019-11-25 09:00:00
7876,0.5,0.0,60,0.4,2019-11-25 10:00:00
7877,1.4,0.0,57,0.7,2019-11-25 11:00:00
7878,3.0,0.0,51,0.7,2019-11-25 12:00:00
7879,3.7,0.0,51,1.0,2019-11-25 13:00:00
7880,4.7,0.0,52,1.0,2019-11-25 14:00:00
7881,5.3,0.0,50,1.0,2019-11-25 15:00:00
7882,5.7,0.0,52,1.0,2019-11-25 16:00:00
7883,4.6,0.0,56,0.0,2019-11-25 17:00:00
7884,3.9,0.0,60,0.0,2019-11-25 18:00:00
7885,3.3,0.0,64,0.0,2019-11-25 19:00:00
7886,2.8,0.0,66,0.0,2019-11-25 20:00:00
7887,2.5,0.0,71,0.0,2019-11-25 21:00:00
7888,2.4,0.0,69,0.0,2019-11-25 22:00:00
7889,2.0,0.0,72,0.0,2019-11-25 23:00:00
7890,1.7,0.0,73,0.0,2019-11-26 00:00:00
7891,1.5,0.0,74,0.0,2019-11-26 01:00:00
7892,1.4,0.0,75,0.0,2019-11-26 02:00:00
7893,1.3,0.0,78,0.0,2019-11-26 03:00:00
7894,1.5,0.0,76,0.0,2019-11-26 04:00:00
7895,1.5,0.0,77,0.0,2019-11-26 05:00:00
7896,1.8,0.0,76,0.0,2019-11-26 06:00:00
7897,2.6,0.0,73,0.0,2019-11-26 07:00:00
7898,3.7,0.0,67,0.0,2019-11-26 08:00:00
7899,5.3,0.0,59,1.0,2019-11-26 09:00:00
7900,7.9,0.0,52,1.0,2019-11-26 10:00:00
7901,10.6,0.0,50,1.0,2019-11-26 11:00:00
7902,11.5,0.0,49,1.0,2019-11-26 12:00:00
7903,13.4,0.0,46,1.0,2019-11-26 13:00:00
7904,12.8,0.0,45,1.0,2019-11-26 14:00:00
7905,13.0,0.0,43,1.0,2019-11-26 15:00:00
7906,11.4,0.0,54,0.4,2019-11-26 16:00:00
7907,9.9,0.0,63,0.5,2019-11-26 17:00:00
7908,8.4,0.0,67,0.0,2019-11-26 18:00:00
7909,7.6,0.0,70,0.0,2019-11-26 19:00:00
7910,6.7,0.0,71,0.0,2019-11-26 20:00:00
7911,6.1,0.0,70,0.0,2019-11-26 21:00:00
7912,5.6,0.0,68,0.0,2019-11-26 22:00:00
7913,6.1,0.0,71,0.0,2019-11-26 23:00:00
7914,5.4,0.0,70,0.0,2019-11-27 00:00:00
7915,3.8,0.0,74,0.0,2019-11-27 01:00:00
7916,3.6,0.0,76,0.0,2019-11-27 02:00:00
7917,3.0,0.0,75,0.0,2019-11-27 03:00:00
7918,2.6,0.0,68,0.0,2019-11-27 04:00:00
7919,2.4,0.0,59,0.0,2019-11-27 05:00:00
7920,1.7,0.0,63,0.0,2019-11-27 06:00:00
7921,1.3,0.0,66,0.0,2019-11-27 07:00:00
7922,1.2,0.0,65,0.2,2019-11-27 08:00:00
7923,1.9,0.0,51,1.0,2019-11-27 09:00:00
7924,3.1,0.0,48,1.0,2019-11-27 10:00:00
7925,4.0,0.0,43,1.0,2019-11-27 11:00:00
7926,5.2,0.0,39,1.0,2019-11-27 12:00:00
7927,5.8,0.0,39,1.0,2019-11-27 13:00:00
7928,6.2,0.0,38,1.0,2019-11-27 14:00:00
7929,6.3,0.0,37,1.0,2019-11-27 15:00:00
7930,5.8,0.0,38,0.9,2019-11-27 16:00:00
7931,4.9,0.0,37,0.2,2019-11-27 17:00:00
7932,4.2,0.0,40,0.0,2019-11-27 18:00:00
7933,3.5,0.0,41,0.0,2019-11-27 19:00:00
7934,2.8,0.0,43,0.0,2019-11-27 20:00:00
7935,2.2,0.0,45,0.0,2019-11-27 21:00:00
7936,1.6,0.0,50,0.0,2019-11-27 22:00:00
7937,0.8,0.0,54,0.0,2019-11-27 23:00:00
7938,0.3,0.0,56,0.0,2019-11-28 00:00:00
7939,-0.2,0.0,59,0.0,2019-11-28 01:00:00
7940,-0.4,0.0,59,0.0,2019-11-28 02:00:00
7941,-0.6,0.0,60,0.0,2019-11-28 03:00:00
7942,-0.2,0.0,57,0.0,2019-11-28 04:00:00
7943,-0.3,0.0,59,0.0,2019-11-28 05:00:00
7944,0.0,0.0,59,0.0,2019-11-28 06:00:00
7945,-0.4,0.0,61,0.0,2019-11-28 07:00:00
7946,-0.4,0.0,61,0.1,2019-11-28 08:00:00
7947,1.1,0.0,51,1.0,2019-11-28 09:00:00
7948,3.7,0.0,46,1.0,2019-11-28 10:00:00
7949,6.4,0.0,42,1.0,2019-11-28 11:00:00
7950,8.4,0.0,39,1.0,2019-11-28 12:00:00
7951,9.1,0.0,37,1.0,2019-11-28 13:00:00
7952,9.9,0.0,41,1.0,2019-11-28 14:00:00
7953,9.8,0.0,42,1.0,2019-11-28 15:00:00
7954,8.9,0.0,46,1.0,2019-11-28 16:00:00
7955,7.3,0.0,50,0.9,2019-11-28 17:00:00
7956,5.9,0.0,53,0.0,2019-11-28 18:00:00
7957,5.1,0.0,51,0.0,2019-11-28 19:00:00
7958,4.3,0.0,51,0.0,2019-11-28 20:00:00
7959,3.2,0.0,53,0.0,2019-11-28 21:00:00
7960,2.1,0.0,56,0.0,2019-11-28 22:00:00
7961,1.3,0.0,62,0.0,2019-11-28 23:00:00
7962,0.5,0.0,62,0.0,2019-11-29 00:00:00
7963,-0.1,0.0,61,0.0,2019-11-29 01:00:00
7964,-0.7,0.0,58,0.0,2019-11-29 02:00:00
7965,-1.2,0.0,57,0.0,2019-11-29 03:00:00
7966,-1.8,0.0,60,0.0,2019-11-29 04:00:00
7967,-2.1,0.0,62,0.0,2019-11-29 05:00:00
7968,-2.3,0.0,64,0.0,2019-11-29 06:00:00
7969,-2.8,0.0,66,0.0,2019-11-29 07:00:00
7970,-3.3,0.0,65,0.3,2019-11-29 08:00:00
7971,-1.7,0.0,52,1.0,2019-11-29 09:00:00
7972,0.9,0.0,45,1.0,2019-11-29 10:00:00
7973,3.0,0.0,38,1.0,2019-11-29 11:00:00
7974,4.2,0.0,33,1.0,2019-11-29 12:00:00
7975,5.9,0.0,26,1.0,2019-11-29 13:00:00
7976,6.1,0.0,22,1.0,2019-11-29 14:00:00
7977,6.6,0.0,23,1.0,2019-11-29 15:00:00
7978,6.7,0.0,22,1.0,2019-11-29 16:00:00
7979,5.3,0.0,28,1.0,2019-11-29 17:00:00
7980,4.0,0.0,33,0.0,2019-11-29 18:00:00
7981,3.0,0.0,38,0.0,2019-11-29 19:00:00
7982,2.5,0.0,38,0.0,2019-11-29 20:00:00
7983,1.6,0.0,39,0.0,2019-11-29 21:00:00
7984,0.9,0.0,41,0.0,2019-11-29 22:00:00
7985,0.7,0.0,39,0.0,2019-11-29 23:00:00
7986,0.6,0.0,41,0.0,2019-11-30 00:00:00
7987,0.4,0.0,42,0.0,2019-11-30 01:00:00
7988,0.3,0.0,43,0.0,2019-11-30 02:00:00
7989,0.2,0.0,47,0.0,2019-11-30 03:00:00
7990,-0.4,0.0,48,0.0,2019-11-30 04:00:00
7991,-0.8,0.0,52,0.0,2019-11-30 05:00:00
7992,-1.4,0.0,54,0.0,2019-11-30 06:00:00
7993,-0.8,0.0,50,0.0,2019-11-30 07:00:00
7994,-0.8,0.0,53,0.2,2019-11-30 08:00:00
7995,1.1,0.0,46,1.0,2019-11-30 09:00:00
7996,3.5,0.0,41,1.0,2019-11-30 10:00:00
7997,5.5,0.0,38,0.8,2019-11-30 11:00:00
7998,6.9,0.0,33,0.7,2019-11-30 12:00:00
7999,9.2,0.0,26,1.0,2019-11-30 13:00:00
8000,8.7,0.0,25,0.3,2019-11-30 14:00:00
8001,8.4,0.0,29,0.0,2019-11-30 15:00:00
8002,8.1,0.0,33,0.3,2019-11-30 16:00:00
8003,7.3,0.0,35,0.0,2019-11-30 17:00:00
8004,6.6,0.0,38,0.0,2019-11-30 18:00:00
8005,6.1,0.0,38,0.0,2019-11-30 19:00:00
8006,5.6,0.0,41,0.0,2019-11-30 20:00:00
8007,5.7,0.0,43,0.0,2019-11-30 21:00:00
8008,5.6,0.0,47,0.0,2019-11-30 22:00:00
8009,5.4,0.0,50,0.0,2019-11-30 23:00:00
8010,5.3,0.0,51,0.0,2019-12-01 00:00:00
8011,5.1,0.0,54,0.0,2019-12-01 01:00:00
8012,4.9,0.0,55,0.0,2019-12-01 02:00:00
8013,4.6,0.0,66,0.0,2019-12-01 03:00:00
8014,4.6,0.0,65,0.0,2019-12-01 04:00:00
8015,4.8,0.0,65,0.0,2019-12-01 05:00:00
8016,4.9,0.0,66,0.0,2019-12-01 06:00:00
8017,4.9,0.0,66,0.0,2019-12-01 07:00:00
8018,5.0,0.0,68,0.0,2019-12-01 08:00:00
8019,5.1,0.1,76,0.0,2019-12-01 09:00:00
8020,5.1,0.0,79,0.0,2019-12-01 10:00:00
8021,5.6,0.0,82,0.0,2019-12-01 11:00:00
8022,6.1,0.6,81,0.0,2019-12-01 12:00:00
8023,6.1,0.0,83,0.0,2019-12-01 13:00:00
8024,5.9,0.0,87,0.0,2019-12-01 14:00:00
8025,5.8,1.4,93,0.0,2019-12-01 15:00:00
8026,5.6,0.0,94,0.0,2019-12-01 16:00:00
8027,5.3,0.0,87,0.0,2019-12-01 17:00:00
8028,4.9,0.8,88,0.0,2019-12-01 18:00:00
8029,4.4,0.0,92,0.0,2019-12-01 19:00:00
8030,3.9,0.0,91,0.0,2019-12-01 20:00:00
8031,3.4,0.4,85,0.0,2019-12-01 21:00:00
8032,3.2,0.0,85,0.0,2019-12-01 22:00:00
8033,3.0,0.0,81,0.0,2019-12-01 23:00:00
8034,2.3,0.0,80,0.0,2019-12-02 00:00:00
8035,1.8,0.0,73,0.0,2019-12-02 01:00:00
8036,1.5,0.0,72,0.0,2019-12-02 02:00:00
8037,1.0,0.0,73,0.0,2019-12-02 03:00:00
8038,0.6,0.0,71,0.0,2019-12-02 04:00:00
8039,0.2,0.0,67,0.0,2019-12-02 05:00:00
8040,-0.1,0.0,67,0.0,2019-12-02 06:00:00
8041,-0.4,0.0,68,0.0,2019-12-02 07:00:00
8042,-0.6,0.0,65,0.2,2019-12-02 08:00:00
8043,-0.2,0.0,57,1.0,2019-12-02 09:00:00
8044,0.6,0.0,40,1.0,2019-12-02 10:00:00
8045,1.0,0.0,38,1.0,2019-12-02 11:00:00
8046,2.1,0.0,25,1.0,2019-12-02 12:00:00
8047,2.3,0.0,31,1.0,2019-12-02 13:00:00
8048,2.6,0.0,37,1.0,2019-12-02 14:00:00
8049,2.4,0.0,43,0.9,2019-12-02 15:00:00
8050,1.3,0.0,40,0.7,2019-12-02 16:00:00
8051,0.7,0.0,35,1.0,2019-12-02 17:00:00
8052,-0.1,0.0,38,0.0,2019-12-02 18:00:00
8053,-1.3,0.0,37,0.0,2019-12-02 19:00:00
8054,-2.1,0.0,37,0.0,2019-12-02 20:00:00
8055,-2.5,0.0,38,0.0,2019-12-02 21:00:00
8056,-2.4,0.0,40,0.0,2019-12-02 22:00:00
8057,-2.7,0.0,41,0.0,2019-12-02 23:00:00
